# 16/08/2023 01:13:19 PM: Prices - EPEX Spot Intraday Market Auction - 15-call_germany - Currency: EUR
Delivery day,Hour 1 Q1,Hour 1 Q2,Hour 1 Q3,Hour 1 Q4,Hour 2 Q1,Hour 2 Q2,Hour 2 Q3,Hour 2 Q4,Hour 3A Q1,Hour 3A Q2,Hour 3A Q3,Hour 3A Q4,Hour 3B Q1,Hour 3B Q2,Hour 3B Q3,Hour 3B Q4,Hour 4 Q1,Hour 4 Q2,Hour 4 Q3,Hour 4 Q4,Hour 5 Q1,Hour 5 Q2,Hour 5 Q3,Hour 5 Q4,Hour 6 Q1,Hour 6 Q2,Hour 6 Q3,Hour 6 Q4,Hour 7 Q1,Hour 7 Q2,Hour 7 Q3,Hour 7 Q4,Hour 8 Q1,Hour 8 Q2,Hour 8 Q3,Hour 8 Q4,Hour 9 Q1,Hour 9 Q2,Hour 9 Q3,Hour 9 Q4,Hour 10 Q1,Hour 10 Q2,Hour 10 Q3,Hour 10 Q4,Hour 11 Q1,Hour 11 Q2,Hour 11 Q3,Hour 11 Q4,Hour 12 Q1,Hour 12 Q2,Hour 12 Q3,Hour 12 Q4,Hour 13 Q1,Hour 13 Q2,Hour 13 Q3,Hour 13 Q4,Hour 14 Q1,Hour 14 Q2,Hour 14 Q3,Hour 14 Q4,Hour 15 Q1,Hour 15 Q2,Hour 15 Q3,Hour 15 Q4,Hour 16 Q1,Hour 16 Q2,Hour 16 Q3,Hour 16 Q4,Hour 17 Q1,Hour 17 Q2,Hour 17 Q3,Hour 17 Q4,Hour 18 Q1,Hour 18 Q2,Hour 18 Q3,Hour 18 Q4,Hour 19 Q1,Hour 19 Q2,Hour 19 Q3,Hour 19 Q4,Hour 20 Q1,Hour 20 Q2,Hour 20 Q3,Hour 20 Q4,Hour 21 Q1,Hour 21 Q2,Hour 21 Q3,Hour 21 Q4,Hour 22 Q1,Hour 22 Q2,Hour 22 Q3,Hour 22 Q4,Hour 23 Q1,Hour 23 Q2,Hour 23 Q3,Hour 23 Q4,Hour 24 Q1,Hour 24 Q2,Hour 24 Q3,Hour 24 Q4,Minimum,Maximum,Off-Peak,Baseload,Off-Peak 1,Peakload,Sun Peak,Off-Peak 2
02/05/2023,123.45,104.65,75.64,68.66,105.66,87.41,88.18,66.39,98.39,95.04,89.79,80.82,,,,,98.33,92.90,87.17,87.15,81.72,88.73,94.79,98.38,60.48,83.72,98.37,108.65,77.77,109.30,124.64,140.69,119.66,124.84,145.01,145.70,172.25,153.37,127.88,123.29,131.02,130.05,127.82,128.60,125.90,110.05,101.67,105.17,122.27,113.49,90.77,79.08,121.44,88.43,88.42,80.27,113.18,93.89,85.05,79.08,103.94,95.92,87.52,83.78,92.91,73.27,91.70,91.37,83.84,93.97,95.73,98.39,72.89,87.06,91.59,114.69,75.81,88.46,119.79,137.54,104.48,123.54,147.05,159.95,146.07,145.26,136.41,127.25,155.52,142.93,132.71,123.50,149.81,134.98,123.57,107.64,134.05,123.47,107.50,98.58,60.48,172.25,109.19,107.80,98.50,106.41,96.61,130.58
01/05/2023,139.81,123.43,107.71,99.04,123.41,106.19,97.08,90.03,98.96,91.52,79.62,76.88,,,,,94.11,94.72,93.13,81.64,95.04,92.04,98.33,99.78,94.88,92.53,99.61,96.54,91.60,97.43,102.27,81.52,97.87,98.33,98.31,87.99,93.33,84.09,98.84,102.88,104.72,82.54,74.47,65.39,98.83,89.99,67.81,55.33,86.67,62.16,52.96,33.01,89.32,35.91,25.65,-6.14,47.14,2.06,9.62,-0.02,-23.20,-0.05,48.66,49.64,7.93,48.77,61.46,89.99,32.04,66.21,94.98,106.27,75.04,96.07,108.31,124.46,95.63,102.81,132.53,166.63,110.08,114.80,128.15,134.94,135.00,131.74,127.53,112.54,138.24,126.49,110.02,105.67,146.51,123.49,103.84,94.55,134.99,126.46,114.17,92.38,-23.20,166.63,105.10,88.27,97.54,71.43,43.06,120.23
30/04/2023,110.89,96.41,96.50,85.40,100.23,96.81,88.23,72.59,100.48,93.77,87.22,88.13,,,,,87.97,79.00,88.21,97.63,65.78,91.52,101.82,101.05,81.44,88.14,100.48,99.14,105.64,99.66,97.17,88.31,101.90,93.88,85.50,86.72,99.20,80.88,93.51,32.08,101.19,36.79,44.56,17.92,67.75,28.85,-3.73,-41.41,29.95,-1.22,-10.88,-29.31,50.62,9.92,-33.03,-68.46,24.60,-10.42,-32.95,-41.65,-26.34,-22.82,-22.85,-9.12,-67.02,-34.95,-10.46,31.17,-86.27,-14.96,0.80,64.35,-4.96,57.95,80.85,105.54,75.10,96.99,111.97,134.91,85.05,100.80,123.49,143.65,145.70,128.04,118.74,101.12,152.17,123.48,99.38,95.70,152.13,110.02,100.19,85.09,123.45,107.31,106.75,88.43,-86.27,152.17,99.90,64.09,92.43,28.28,-9.32,114.86
29/04/2023,123.44,123.43,100.68,98.46,122.78,107.55,90.68,91.15,113.08,103.27,97.30,91.95,,,,,112.35,104.74,87.15,97.20,104.94,100.14,103.73,105.54,88.43,88.05,105.88,111.00,93.40,103.37,101.07,95.37,97.19,105.37,112.56,119.71,112.74,103.02,109.08,100.96,113.54,105.51,88.70,84.85,121.53,98.35,88.47,73.66,98.35,75.76,79.52,61.97,94.35,76.95,76.50,61.01,88.75,80.21,72.26,43.30,71.87,63.27,61.07,48.58,36.23,54.15,72.50,77.52,55.69,73.65,80.80,94.26,45.02,77.11,92.10,110.17,79.57,97.88,104.95,118.00,100.18,110.61,117.48,126.29,125.91,122.27,119.51,105.75,128.55,123.45,118.19,105.74,124.82,122.85,112.76,102.18,119.75,110.51,100.86,88.48,36.23,128.55,106.93,95.95,103.16,84.96,74.01,114.47
28/04/2023,121.93,111.42,97.56,95.45,105.91,101.69,91.96,81.07,102.29,101.26,100.51,96.98,,,,,102.58,101.22,101.23,100.89,101.20,101.42,102.29,100.16,89.67,100.90,101.81,102.55,95.05,105.48,133.46,133.61,115.11,124.52,126.40,128.71,128.41,128.02,125.90,127.59,125.59,120.43,117.80,121.79,124.58,121.42,116.07,101.92,124.53,123.47,112.45,96.35,121.04,115.94,107.77,95.08,124.51,110.92,94.78,74.19,107.93,103.60,101.25,100.02,108.14,102.32,103.39,102.14,101.29,101.58,106.13,101.41,95.08,99.15,124.54,133.13,104.12,100.98,133.22,150.90,123.34,124.02,124.59,131.99,143.19,132.71,124.69,113.47,134.94,124.54,106.55,99.19,128.01,110.44,105.99,104.27,123.21,108.76,104.01,90.83,74.19,150.90,108.98,111.21,105.51,113.43,108.08,115.93
27/04/2023,123.65,103.02,92.71,93.02,107.31,105.37,93.45,97.07,107.97,92.03,100.90,106.22,,,,,92.77,92.10,106.26,112.91,90.98,92.84,111.08,109.34,81.87,89.72,113.11,135.25,91.32,123.47,136.50,141.31,139.90,129.20,129.10,123.22,204.53,138.48,117.62,90.27,149.08,104.83,96.32,78.57,112.99,95.05,92.67,76.37,95.29,82.25,82.67,80.59,79.97,80.78,81.62,80.47,88.15,81.17,76.57,66.37,81.34,88.19,86.17,89.70,82.56,92.62,90.66,99.60,81.54,101.38,100.72,106.22,84.08,96.37,120.03,130.40,97.94,117.97,129.03,150.00,123.95,132.13,154.33,181.93,183.82,169.52,135.91,129.15,163.64,153.14,123.13,100.88,152.45,129.03,117.51,114.61,129.06,104.48,97.44,79.02,66.37,204.53,115.58,109.37,108.28,103.16,85.99,130.17
26/04/2023,119.06,111.74,86.53,83.07,110.29,106.23,92.14,90.33,110.96,102.16,87.77,110.36,,,,,100.63,106.22,92.15,110.20,90.41,93.37,110.91,113.92,81.28,92.16,107.70,129.81,98.95,124.86,139.94,144.58,140.07,141.49,143.10,137.02,164.08,131.62,124.93,110.16,130.19,104.78,97.12,74.91,106.60,91.41,84.24,92.16,104.66,106.20,100.19,88.83,106.67,94.39,91.76,86.40,120.68,103.38,88.64,76.31,96.48,85.97,94.40,93.95,101.73,98.08,84.05,92.15,79.83,95.37,104.81,123.31,93.81,108.49,128.98,142.15,104.25,117.68,134.96,162.92,119.61,133.06,171.65,188.08,173.24,167.69,150.78,136.63,182.61,146.12,131.07,124.14,153.57,130.04,126.81,119.35,139.01,129.00,118.97,102.44,74.91,188.08,119.60,114.34,109.67,109.09,95.39,139.47
25/04/2023,117.86,104.70,87.70,77.95,112.86,88.25,88.59,91.51,94.93,79.79,97.38,102.30,,,,,92.09,87.60,95.08,103.79,83.02,94.90,95.83,106.36,77.18,82.03,111.37,132.62,80.67,129.64,141.35,145.54,134.17,143.37,147.15,144.36,169.84,137.68,135.03,121.96,148.01,133.38,123.22,101.10,134.99,114.79,104.81,91.06,112.74,97.90,97.99,85.05,113.52,98.98,88.59,63.74,130.60,98.30,75.69,35.81,92.71,84.52,79.53,63.25,84.34,69.88,83.03,85.54,67.49,82.91,85.98,98.92,69.08,95.96,103.78,128.33,69.39,97.09,124.77,140.73,106.65,123.27,139.10,167.38,162.63,144.92,144.02,141.85,156.64,137.45,132.43,126.72,145.73,131.77,126.08,106.18,132.62,127.65,104.07,81.24,35.81,169.84,114.04,108.67,105.37,103.30,91.14,131.38
24/04/2023,103.29,95.62,85.09,80.05,103.17,82.94,81.97,78.45,104.01,89.22,84.98,79.42,,,,,82.81,80.19,79.49,89.26,75.61,78.08,92.10,91.73,53.47,92.00,100.21,126.54,75.07,116.01,138.47,154.54,130.02,137.08,143.40,145.94,166.98,140.37,133.31,121.74,144.96,126.99,123.51,96.91,140.78,114.11,97.88,84.33,123.54,99.63,97.43,85.80,121.12,94.47,72.95,50.15,122.53,101.12,76.69,44.21,100.32,88.68,87.78,82.82,99.96,93.13,85.35,98.00,68.25,85.94,99.92,115.20,42.88,96.36,101.78,132.51,77.44,104.26,134.95,139.96,121.47,130.41,139.84,182.69,149.98,138.51,138.65,138.07,144.95,134.95,125.08,114.27,150.15,125.18,124.76,102.06,138.15,133.23,99.79,82.80,42.88,182.69,108.14,107.11,98.44,106.07,94.28,127.54
23/04/2023,124.40,117.27,108.25,110.47,104.07,101.35,104.34,104.86,113.05,106.20,100.42,98.19,,,,,103.90,103.32,92.17,103.25,93.78,100.70,103.56,104.36,98.24,91.87,106.27,91.87,103.32,104.05,103.82,97.48,92.96,93.48,103.86,103.10,96.90,103.01,90.50,81.25,103.54,79.81,87.23,79.30,104.23,82.49,72.83,44.80,83.13,67.40,28.85,-17.91,103.92,62.22,-3.96,-60.71,74.94,-1.44,-0.43,-25.00,-3.98,-8.29,4.94,21.73,-35.00,4.75,64.86,103.39,-19.38,64.21,87.17,99.94,70.37,91.46,104.94,133.25,96.32,110.07,133.20,165.66,125.03,133.32,150.28,155.01,171.45,153.12,133.33,121.02,157.64,134.99,120.06,113.86,135.35,120.43,116.81,96.61,133.24,128.87,96.38,84.58,-60.71,171.45,110.54,88.50,102.76,66.46,31.99,126.11
22/04/2023,118.29,114.04,105.28,86.39,122.76,114.34,98.75,92.35,110.58,98.57,103.94,111.31,,,,,99.29,98.30,101.01,110.61,98.16,97.43,107.12,110.49,99.66,99.62,104.12,116.60,98.58,110.55,119.05,119.02,120.26,115.71,108.74,102.64,115.67,104.92,110.06,112.15,115.97,90.96,83.43,47.81,111.76,78.53,59.27,32.04,75.07,54.29,25.85,-10.52,72.53,45.19,6.98,-39.90,4.85,-2.41,-2.43,-0.01,-13.59,-4.90,-0.45,13.10,-34.94,-0.46,44.48,79.21,-23.24,84.60,87.12,106.63,66.05,94.32,114.00,132.38,94.69,114.12,124.57,145.67,132.67,133.17,141.70,139.66,169.95,135.50,124.93,118.54,153.99,134.40,123.66,116.05,124.29,115.95,118.70,108.95,120.40,115.79,114.47,101.25,-39.90,169.95,112.72,88.26,106.67,63.80,24.73,124.80
21/04/2023,137.37,129.17,106.21,83.07,113.16,106.21,103.61,95.05,106.05,101.29,105.88,104.58,,,,,106.28,100.70,103.48,107.93,88.85,100.46,106.49,122.60,73.97,94.62,108.69,132.40,74.94,127.98,142.88,154.95,137.46,154.65,150.00,133.59,159.00,139.79,149.60,121.33,193.18,128.03,99.34,76.66,141.14,103.98,82.29,48.41,129.78,102.92,80.10,-0.47,95.58,48.06,6.45,-16.54,57.83,9.61,-12.14,-34.90,1.70,-0.08,1.76,7.42,-27.13,-12.45,7.32,65.46,-25.16,36.20,78.26,94.92,51.75,86.86,106.30,135.50,76.14,106.02,134.25,164.51,122.03,129.65,158.70,170.14,202.78,160.24,124.93,109.78,156.11,131.33,116.10,105.26,135.70,125.68,109.07,76.77,132.80,115.91,81.89,73.81,-34.90,202.78,116.10,95.33,112.96,74.56,36.92,122.39
20/04/2023,127.24,113.59,100.62,81.55,111.20,103.67,98.66,91.42,106.25,102.82,101.37,106.20,,,,,103.15,101.78,100.78,106.26,88.12,104.13,115.49,127.42,79.98,96.76,107.76,127.45,105.12,133.44,148.21,159.07,137.76,150.92,180.06,181.25,207.91,162.93,145.07,134.89,149.95,134.74,132.39,116.72,135.08,126.25,108.68,97.99,128.45,106.29,104.34,76.53,121.81,83.77,94.05,82.97,121.26,99.24,93.18,75.10,101.10,90.19,91.41,88.96,91.78,89.08,89.90,101.09,82.19,97.12,95.00,110.74,75.63,89.03,125.44,131.74,105.24,112.31,133.07,142.00,134.82,138.23,138.65,140.70,177.57,143.54,137.63,130.67,160.97,137.67,116.24,104.56,143.80,126.38,120.48,99.03,134.72,128.92,102.36,76.36,75.10,207.91,119.59,116.41,115.61,113.23,99.94,127.56
19/04/2023,124.18,111.91,101.64,87.72,106.21,99.43,99.48,97.58,106.21,106.23,104.40,106.28,,,,,106.23,106.23,102.57,102.70,98.25,102.73,102.88,114.81,87.45,96.36,109.04,138.30,88.42,128.84,146.55,157.83,136.87,139.07,145.12,146.74,164.16,138.91,136.89,120.03,165.05,132.62,103.62,96.31,122.86,100.07,86.56,58.69,112.41,87.61,59.74,2.00,85.50,47.14,-1.32,-19.93,66.09,12.58,-3.94,-42.05,1.74,-0.03,-0.41,-0.04,-6.80,-0.44,12.98,19.88,-20.01,-2.22,50.22,70.82,-10.73,67.31,93.87,109.96,65.03,88.81,106.29,148.36,99.80,111.56,129.67,144.83,144.21,140.08,135.80,126.71,142.42,126.48,124.98,100.99,131.71,113.02,122.69,85.50,128.94,105.81,102.03,78.03,-42.05,165.05,114.95,89.89,112.76,64.83,33.37,119.34
18/04/2023,126.86,118.69,97.36,100.69,114.28,112.75,105.21,100.16,106.28,108.22,106.96,106.30,,,,,106.99,111.15,107.76,103.29,102.42,106.28,106.25,109.85,97.41,104.43,111.63,119.00,111.30,134.55,138.99,147.15,138.36,147.36,152.22,160.87,182.39,170.00,152.10,139.11,165.80,138.62,131.20,124.38,129.19,109.37,109.34,87.91,121.86,100.73,102.94,89.06,113.11,99.92,85.65,58.52,119.49,100.04,80.10,31.63,98.04,84.91,81.84,79.80,67.26,80.77,79.95,80.01,58.74,81.23,89.96,93.99,86.16,94.08,108.08,112.67,92.70,104.00,118.51,141.59,122.21,133.22,148.51,144.30,164.96,149.94,134.59,125.06,149.96,134.97,126.29,98.78,133.15,125.75,106.28,92.42,119.20,111.57,100.03,78.05,31.63,182.39,118.17,112.47,116.28,106.77,91.31,121.94
17/04/2023,129.64,117.58,99.49,96.67,125.57,102.31,102.35,100.95,117.11,108.29,108.15,105.66,,,,,103.04,97.93,110.05,116.19,102.54,114.01,99.28,101.26,85.08,100.06,124.09,144.97,91.15,134.24,157.22,180.59,159.00,175.13,184.07,199.16,230.43,208.66,191.01,169.89,200.77,156.23,152.04,138.55,165.51,138.65,127.63,117.66,129.01,114.13,113.76,95.20,134.12,95.40,94.37,86.77,110.18,106.09,110.14,90.80,101.96,94.33,91.61,89.78,99.69,93.23,94.80,95.08,74.10,90.81,94.77,106.20,61.01,96.38,106.21,116.60,82.31,96.38,130.36,147.21,136.82,134.65,149.72,154.08,182.50,139.24,136.71,117.14,168.59,134.28,120.09,87.98,138.33,109.69,103.18,96.36,127.83,106.36,85.60,61.65,61.01,230.43,121.01,121.08,121.65,121.15,107.91,119.72
16/04/2023,131.48,126.07,104.96,96.21,125.95,104.90,96.38,96.25,115.86,108.73,110.07,96.38,,,,,113.69,108.03,106.25,110.02,110.03,105.77,110.91,110.89,121.37,106.69,116.76,96.38,100.62,100.65,111.62,118.06,88.52,98.70,124.22,133.36,103.61,113.58,125.48,125.65,114.78,122.99,129.93,129.95,125.98,123.90,104.71,116.12,105.06,121.50,115.76,103.23,118.56,115.97,103.37,82.50,128.07,106.20,94.11,68.42,101.01,97.85,91.44,97.97,84.93,105.24,106.26,110.99,87.22,99.57,113.88,116.00,83.13,101.07,106.29,134.14,104.92,105.17,133.04,132.52,123.15,134.11,138.44,139.90,154.84,142.53,140.35,122.28,144.31,134.26,137.95,134.30,138.05,135.43,134.18,120.17,134.11,134.12,124.24,96.34,68.42,154.84,117.36,114.38,109.56,111.41,105.38,132.97
15/04/2023,134.17,130.94,113.45,106.06,115.72,132.11,121.58,110.59,125.00,126.29,117.57,112.30,,,,,126.10,106.69,120.89,109.45,113.10,108.23,119.73,107.96,117.06,113.15,111.13,105.06,107.03,116.71,128.46,107.04,103.31,114.45,124.69,117.15,103.36,96.39,125.73,119.32,92.55,106.65,104.95,109.26,106.47,95.12,88.30,90.92,90.07,97.15,92.20,88.57,88.47,85.69,85.04,84.70,87.77,88.21,85.49,74.65,67.82,92.33,95.04,85.33,84.98,88.65,92.00,85.42,80.08,89.10,93.40,106.25,90.84,78.85,105.04,112.46,104.02,104.93,107.58,124.94,130.01,130.06,134.19,134.30,136.81,133.78,126.92,130.46,134.19,129.08,120.05,120.01,126.24,119.93,123.31,124.83,117.86,111.81,101.39,113.02,67.82,136.81,118.60,108.31,116.35,98.01,88.35,123.11
14/04/2023,121.21,133.47,115.10,115.28,121.20,111.09,111.10,109.97,111.04,103.42,123.58,133.41,,,,,111.02,109.93,111.04,122.71,111.03,113.98,119.68,114.16,108.41,114.17,129.28,142.31,124.77,136.70,149.92,163.73,158.68,169.88,170.34,173.83,203.32,179.20,156.09,141.62,161.74,146.96,133.97,128.60,136.24,118.03,111.58,110.06,95.64,100.39,129.91,120.47,130.88,99.85,96.32,79.03,116.15,98.40,96.33,82.73,111.13,98.92,97.04,96.52,95.58,98.40,112.48,119.93,86.96,107.62,96.12,99.22,96.84,107.99,128.92,136.25,120.05,132.92,145.64,150.76,151.10,150.37,148.88,150.49,177.59,144.58,138.12,133.30,169.97,152.01,139.00,128.49,138.04,135.13,128.72,124.19,116.17,124.98,128.23,117.41,79.03,203.32,130.45,125.78,127.05,121.12,106.33,137.25
13/04/2023,141.34,114.01,106.27,55.98,124.67,106.21,85.02,66.90,109.25,98.16,88.12,64.07,,,,,94.12,88.03,82.57,69.28,64.72,79.42,82.98,97.92,79.61,97.53,90.26,122.45,58.84,102.09,132.07,144.93,107.31,128.74,136.81,137.83,137.85,136.50,126.95,119.00,140.08,133.91,112.15,73.06,123.60,107.05,104.80,68.55,108.01,106.26,104.97,92.34,108.91,108.97,97.26,93.26,125.01,112.17,98.85,88.89,111.30,88.12,97.93,120.64,96.37,96.31,120.07,136.09,59.92,77.47,106.72,133.15,53.07,96.31,140.12,179.02,94.90,124.93,148.36,171.59,141.95,156.06,206.37,227.41,215.32,207.84,174.94,149.50,215.98,179.63,139.09,131.70,178.71,154.23,129.26,102.82,160.85,137.84,135.84,114.95,53.07,227.41,118.46,117.69,98.67,116.93,104.82,158.03
12/04/2023,140.07,126.57,91.32,70.66,124.71,94.92,81.27,54.46,106.24,85.25,75.06,58.41,,,,,99.00,81.82,74.19,67.95,76.75,73.67,95.14,101.00,82.06,85.41,94.95,89.95,83.29,111.37,129.96,126.45,129.91,131.30,128.01,109.48,142.41,130.03,124.51,120.09,125.10,122.32,123.02,121.55,122.64,105.25,101.84,102.27,104.06,96.38,97.32,93.32,90.97,82.23,95.11,79.40,99.36,88.05,88.22,68.54,79.97,99.74,78.85,95.85,76.19,81.63,92.18,110.40,72.34,103.78,106.21,121.05,80.07,113.03,133.81,135.24,115.07,123.72,133.25,164.66,133.59,136.50,159.36,158.55,149.94,135.36,130.00,116.19,150.67,134.94,112.50,83.21,142.53,127.42,108.26,70.90,134.11,108.13,92.83,68.93,54.46,164.66,103.05,106.00,96.27,108.94,92.91,116.62
11/04/2023,9.53,0.00,-8.83,-15.09,-0.49,-3.93,-3.95,-7.64,-14.46,-10.25,-0.48,-0.01,,,,,-11.76,-8.91,4.22,1.01,-23.84,-8.95,3.91,31.02,-14.71,-2.01,38.33,114.28,4.57,90.27,100.00,130.99,90.27,118.42,137.26,149.90,156.97,137.22,120.03,90.99,154.91,110.15,93.89,53.82,120.68,91.33,55.62,0.07,82.27,38.94,1.23,-14.43,62.76,32.47,3.24,-29.84,51.70,29.61,-8.85,-50.07,-0.06,-0.45,0.09,3.03,-23.12,-10.02,7.42,37.89,-40.60,0.59,16.19,69.11,-34.93,18.47,106.86,149.99,44.13,106.95,137.28,194.29,112.42,137.36,223.13,243.90,192.86,164.97,175.89,144.57,218.37,149.92,135.19,118.54,197.41,137.22,129.08,99.49,139.00,135.08,120.46,69.62,-50.07,243.90,67.01,63.55,27.77,60.10,20.06,145.48
10/04/2023,101.36,86.35,76.33,59.55,96.99,78.90,65.12,47.26,97.33,75.26,69.64,45.76,,,,,87.55,63.24,60.78,52.42,66.14,61.55,65.20,67.11,76.15,73.68,71.23,46.95,84.57,75.51,84.09,55.84,95.37,81.95,58.58,20.09,100.64,49.81,32.00,7.14,79.69,36.52,14.92,-15.02,68.50,-0.47,-22.66,-35.21,20.01,8.20,-24.92,-52.74,18.28,-3.98,-39.45,-58.45,-8.92,-35.87,-50.02,-54.70,-42.72,-45.03,-38.72,-34.91,-48.45,-34.90,-6.97,12.50,-62.61,-39.29,-8.93,32.95,-68.46,-24.63,12.44,69.56,-21.46,9.97,47.76,76.80,63.47,46.19,58.28,32.05,80.79,48.19,5.86,-12.35,62.72,18.96,-8.94,-18.19,63.08,18.12,-18.43,-44.90,46.57,1.95,-9.34,-39.18,-68.46,101.36,50.89,25.63,70.25,0.38,-21.32,12.18
09/04/2023,146.41,126.85,123.19,109.59,134.09,121.05,123.10,115.02,116.98,106.54,121.13,110.55,,,,,120.75,106.89,117.26,117.93,108.26,113.03,115.97,121.37,107.54,112.96,122.13,119.69,123.10,112.45,120.39,113.51,126.29,115.46,115.18,106.67,132.08,126.07,125.77,90.69,146.59,118.91,96.39,67.12,136.45,103.18,79.25,57.37,85.98,75.68,84.16,66.18,79.13,88.29,80.00,44.58,75.49,47.53,56.05,40.93,49.95,38.43,52.12,59.01,24.15,50.58,53.14,74.48,26.08,55.56,92.42,101.94,56.83,65.01,90.17,132.10,61.65,95.53,129.93,135.98,119.58,120.06,120.40,123.96,141.42,122.81,119.33,112.03,138.25,116.48,113.01,101.86,129.94,112.07,112.50,91.75,122.11,104.05,89.87,70.71,24.15,146.59,116.03,100.03,117.85,84.02,66.75,112.39
08/04/2023,137.23,133.21,115.15,100.58,130.15,113.88,107.95,100.83,115.79,112.05,112.91,112.13,,,,,107.87,105.88,108.92,115.71,97.10,111.35,113.93,112.07,110.44,104.87,116.53,129.80,108.82,112.23,133.73,137.22,113.00,129.98,135.40,137.21,129.63,132.86,136.33,133.59,134.91,134.96,133.94,129.48,133.42,123.18,107.19,109.01,125.86,107.03,103.34,96.94,125.44,119.62,95.03,82.27,117.89,106.25,86.99,88.09,97.02,91.22,103.43,94.73,76.60,95.02,96.30,114.48,78.02,93.47,106.86,112.20,89.20,86.52,116.85,135.43,99.08,129.95,137.25,137.25,132.79,132.62,136.60,132.96,152.76,136.99,136.99,129.95,138.30,131.20,131.46,123.91,134.93,131.23,131.31,123.98,131.99,126.04,126.80,119.17,76.60,152.76,121.69,117.29,116.69,112.90,104.01,131.69
07/04/2023,118.25,115.23,106.24,100.09,116.75,112.69,107.60,105.02,120.29,113.02,111.98,115.12,,,,,119.82,119.81,116.80,114.37,113.70,118.28,119.68,121.14,126.17,124.86,126.77,104.07,129.31,119.95,125.02,125.32,109.89,126.82,128.80,129.83,128.73,118.57,113.53,119.25,123.05,107.26,109.66,86.42,127.27,115.85,91.61,81.66,106.28,98.01,102.53,80.00,113.08,91.58,74.48,79.27,100.48,91.91,68.77,61.48,77.53,76.48,91.91,91.99,75.67,77.21,95.73,110.19,75.36,100.51,97.94,125.06,76.63,102.57,114.67,138.92,99.27,109.46,129.50,145.78,134.29,139.08,138.69,141.72,137.28,136.14,128.28,123.82,138.28,137.21,127.41,125.39,137.62,132.82,129.05,120.80,147.52,137.23,134.94,122.92,61.48,147.52,122.49,112.88,117.58,103.27,90.87,132.29
06/04/2023,143.98,132.65,117.12,113.05,138.68,124.42,114.13,115.58,122.02,113.07,113.08,140.18,,,,,117.84,124.23,127.97,131.83,122.48,131.77,115.27,125.81,111.96,109.95,133.94,149.42,107.87,138.84,150.73,159.76,157.56,158.75,149.64,142.93,188.16,159.16,139.47,116.70,151.49,135.03,106.79,102.58,141.03,123.74,96.59,85.05,108.29,94.11,99.26,87.07,100.13,95.02,85.99,81.69,95.08,88.56,87.81,84.94,80.02,86.30,92.88,108.81,84.62,95.02,87.68,105.29,74.42,87.49,93.79,127.98,86.15,95.82,124.38,142.20,108.15,130.72,131.87,144.33,143.23,141.34,141.72,138.55,154.95,140.41,130.73,110.89,145.09,126.83,103.42,91.85,131.40,113.06,91.00,82.14,130.46,103.95,85.17,79.49,74.42,188.16,124.53,117.54,129.89,110.55,95.62,113.80
05/04/2023,140.41,140.86,124.80,113.52,137.15,124.87,122.64,125.34,128.37,124.68,128.17,133.98,,,,,127.03,126.04,120.19,135.95,123.11,115.72,137.36,143.84,113.58,117.59,142.77,153.26,111.61,135.08,163.07,184.99,188.79,205.06,201.97,187.78,236.05,182.54,160.02,139.79,183.15,150.70,113.59,92.09,138.55,100.78,116.76,118.19,103.09,94.06,111.79,115.06,107.00,90.15,105.31,103.93,96.36,119.79,96.79,96.33,78.54,95.08,113.42,116.57,115.05,114.42,85.19,94.97,97.09,110.02,113.57,113.55,81.45,113.09,139.51,156.08,123.62,139.09,164.32,186.42,169.86,178.19,184.49,184.53,210.59,182.90,168.85,165.06,184.93,180.94,147.55,128.36,182.54,144.38,148.52,124.48,159.69,152.35,147.48,130.75,78.54,236.05,146.64,136.24,139.99,125.83,105.30,159.96
04/04/2023,110.95,99.09,121.56,116.51,121.26,110.58,110.58,110.58,119.75,110.83,120.62,129.76,,,,,110.59,113.54,121.01,130.42,110.60,125.92,139.44,100.04,93.94,108.62,133.22,151.82,111.30,139.09,172.25,193.70,161.74,190.35,198.97,192.26,223.39,205.20,162.73,135.54,189.93,160.45,130.79,112.66,143.40,132.77,124.23,121.21,122.86,125.61,132.50,115.03,127.00,110.98,111.72,110.07,121.77,114.90,103.10,78.20,102.26,107.12,110.51,111.83,110.07,110.60,110.57,127.97,92.87,128.30,110.51,129.92,80.33,119.14,143.65,151.27,107.15,139.00,165.81,178.60,172.05,170.23,175.52,195.63,212.20,177.52,171.33,141.23,181.50,167.19,154.13,139.02,168.69,143.79,141.11,114.10,150.09,141.12,135.92,120.74,78.20,223.39,138.35,135.50,130.65,132.64,116.10,153.73
